"","x","y","est_agbd","d2roads","pop_cnt_2000","slope","dem","wc_prec_1990.1999","wc_tavg_1990.1999","soilType","manage_stratum","estimat_year","ras_sub"
"33",29.9884142134449,-0.480374098543359,49.4348793029785,0.124999947845936,258.340667724609,1.34795522689819,1133,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"34",29.9878752242746,-0.480643593128516,39.1519203186035,0.124999947845936,258.340667724609,1.34795522689819,1133,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"35",29.9881447188598,-0.480643593128516,43.5914993286133,0.124999947845936,258.340667724609,1.34795522689819,1133,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"36",29.9762869571129,-0.491692871119922,25.199670791626,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"37",29.976556451698,-0.491692871119922,27.2083072662354,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"38",29.9768259462832,-0.491692871119922,25.1783485412598,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"39",29.9760174625277,-0.491962365705078,21.9590702056885,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"40",29.9762869571129,-0.491962365705078,25.0740299224854,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"41",29.976556451698,-0.491962365705078,23.6111068725586,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"42",29.9768259462832,-0.491962365705078,22.2083206176758,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"43",29.9760174625277,-0.492231860290234,23.6824169158936,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"44",29.9762869571129,-0.492231860290234,23.7968616485596,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2008",2021,"1"
"45",29.9773649354535,-0.499238719504297,40.526912689209,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"46",29.9773649354535,-0.499508214089453,46.5365791320801,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"47",29.9776344300387,-0.499508214089453,45.3449325561523,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"48",29.9773649354535,-0.49977770867461,47.4430503845215,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"49",29.9776344300387,-0.49977770867461,48.3267250061035,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"50",29.9779039246238,-0.49977770867461,44.0552558898926,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"51",29.9773649354535,-0.500047203259766,45.9238166809082,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"52",29.9776344300387,-0.500047203259766,46.0720291137695,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"53",29.9779039246238,-0.500047203259766,48.778636932373,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"54",29.978173419209,-0.500047203259766,39.1006469726562,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"55",29.9770954408684,-0.500316697844922,38.1042366027832,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"56",29.9773649354535,-0.500316697844922,39.0467948913574,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"57",29.9776344300387,-0.500316697844922,41.7142753601074,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"58",29.9770954408684,-0.500586192430078,39.1366767883301,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"59",29.9768259462832,-0.500855687015235,33.7764930725098,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"60",29.9770954408684,-0.500855687015235,38.1119117736816,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"61",29.9770954408684,-0.501125181600391,31.1733703613281,0.133333280682564,258.339660644531,1.25800430774689,1164,3785.82470703125,21.4099960327148,45,"2011",2021,"1"
"62",30.0188671015676,-0.464743412604297,32.9867706298828,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"63",30.0191365961527,-0.464743412604297,40.7003326416016,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"64",30.0194060907379,-0.464743412604297,48.1575164794922,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"65",30.0185976069824,-0.465012907189453,44.0823593139648,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"66",30.0188671015676,-0.465012907189453,40.2303581237793,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"67",30.0191365961527,-0.465012907189453,42.8431510925293,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"68",30.0185976069824,-0.465282401774609,38.8184471130371,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"69",30.0188671015676,-0.465282401774609,38.2692985534668,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"70",30.021292552834,-0.466629874700391,76.7947387695312,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"71",30.0215620474191,-0.466629874700391,72.5846862792969,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"72",30.0215620474191,-0.466899369285547,72.1809616088867,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"73",30.0218315420043,-0.466899369285547,69.2536315917969,0.0916666314005852,163.072250366211,6.9330735206604,1265,4072.64526367188,20.8279685974121,9,"2011",2021,"1"
"74",29.9673936358027,-0.548017239417578,61.6765403747559,0.147666975855827,288.251159667969,2.08029413223267,1439,4056.02783203125,20.4209117889404,9,"2010",2021,"1"
"75",29.9673936358027,-0.548286734002734,62.0119857788086,0.147666975855827,288.251159667969,2.08029413223267,1439,4056.02783203125,20.4209117889404,9,"2010",2021,"1"
"76",29.9994634914363,-0.497621751993359,26.6446094512939,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"77",29.9991939968512,-0.497891246578516,22.513370513916,0.111580689904671,281.684894919947,7.99726745827652,1384.75060606212,4014.10104197055,20.8334213881658,9,"2011",2021,"1"
"78",29.9994634914363,-0.497891246578516,29.7519607543945,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"79",29.9991939968512,-0.498160741163672,23.5303821563721,0.111580689904671,281.684894919947,7.99726745827652,1384.75060606212,4014.10104197055,20.8334213881658,9,"2011",2021,"1"
"80",29.9994634914363,-0.498160741163672,34.7693099975586,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"81",29.9991939968512,-0.498430235748828,29.003246307373,0.111580689904671,281.684894919947,7.99726745827652,1384.75060606212,4014.10104197055,20.8334213881658,9,"2011",2021,"1"
"82",29.9991939968512,-0.498699730333984,41.7241439819336,0.111580689904671,281.684894919947,7.99726745827652,1384.75060606212,4014.10104197055,20.8334213881658,9,"2011",2021,"1"
"83",29.9994634914363,-0.498699730333984,24.440128326416,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"84",29.9991939968512,-0.498969224919141,41.4880256652832,0.111580689904671,281.684894919947,7.99726745827651,1384.75060606212,4014.10104197055,20.8334213881658,9,"2011",2021,"1"
"85",29.9994634914363,-0.498969224919141,25.4856052398682,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"86",29.9994634914363,-0.499238719504297,33.917724609375,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"87",29.9997329860215,-0.499238719504297,20.5930843353271,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"88",29.9994634914363,-0.499508214089453,49.6255264282227,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"89",29.9997329860215,-0.499508214089453,27.0113620758057,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"90",29.9997329860215,-0.499777708674609,33.2331962585449,0.10833328962326,283.762878417969,7.1343822479248,1398,4159.85693359375,20.465274810791,9,"2011",2021,"1"
"91",29.976556451698,-0.492231860290234,22.6708831787109,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"92",29.9768259462832,-0.492231860290234,22.2926349639893,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"93",29.9762869571129,-0.492501354875391,29.71462059021,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"94",29.976556451698,-0.492501354875391,30.2394466400146,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"95",29.9762869571129,-0.492770849460547,29.7048797607422,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"96",29.976556451698,-0.492770849460547,32.3165512084961,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"97",29.976556451698,-0.493040344045703,37.5806198120117,0.133333280682564,258.339996337891,0.968368470668793,1151,3597.22192382812,21.8671169281006,45,"2011",2021,"1"
"98",29.9948820834887,-0.566342871208203,36.072151184082,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"99",29.9948820834887,-0.566612365793359,39.3817405700684,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"100",29.9951515780738,-0.566612365793359,40.5995025634766,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"101",29.9946125889035,-0.566881860378516,68.1483764648438,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"102",29.9948820834887,-0.566881860378516,63.0410614013672,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"103",29.9951515780738,-0.566881860378516,38.1392364501953,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"104",29.9943430943184,-0.567151354963672,77.0025482177734,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"105",29.9946125889035,-0.567151354963672,63.7564277648926,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"106",29.9948820834887,-0.567151354963672,58.6633758544922,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"107",29.9951515780738,-0.567151354963672,38.481746673584,0.130437254905701,288.250427246094,0.28135347366333,1498,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"108",29.9870667405191,-0.574427708762891,36.4258995056152,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"109",29.9878752242746,-0.574427708762891,23.5225734710693,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"110",29.9865277513488,-0.574697203348047,56.5337448120117,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"111",29.986797245934,-0.574697203348047,43.4020652770996,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"112",29.9870667405191,-0.574697203348047,37.5573768615723,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"113",29.9873362351043,-0.574697203348047,31.7057304382324,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"114",29.9876057296895,-0.574697203348047,28.1461067199707,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"115",29.9878752242746,-0.574697203348047,26.3197956085205,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"116",29.986797245934,-0.574966697933203,62.7674713134766,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"117",29.9870667405191,-0.574966697933203,64.635139465332,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"118",29.9873362351043,-0.574966697933203,53.0232849121094,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"119",29.9876057296895,-0.574966697933203,49.3101615905762,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"120",29.9878752242746,-0.574966697933203,39.4030380249023,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"121",29.9865277513488,-0.57523619251836,41.3640975952148,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"122",29.986797245934,-0.57523619251836,57.5902061462402,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"123",29.9870667405191,-0.57523619251836,67.1672897338867,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"124",29.9873362351043,-0.57523619251836,59.0857048034668,0.141666606068611,288.249877929687,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"125",29.9876057296895,-0.57523619251836,56.7882041931152,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"126",29.9870667405191,-0.575505687103516,51.2736587524414,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"127",29.9873362351043,-0.575505687103516,44.7668838500977,0.141666606068611,288.249877929688,0.491876423358917,1482,4063.57763671875,20.3841972351074,106,"2010",2021,"1"
"128",29.9846412892527,-0.561222474090235,22.2010078430176,0.137941151857376,288.250366210938,2.12146496772766,1482,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"129",29.9849107838379,-0.561222474090235,47.135181427002,0.137941151857376,288.250366210938,2.12146496772766,1482,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"130",29.9843717946676,-0.561491968675391,27.2618942260742,0.137941151857376,288.250366210938,2.12146496772766,1482,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"131",29.9846412892527,-0.561491968675391,38.4822654724121,0.137941151857376,288.250366210938,2.12146496772766,1482,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"132",29.9841023000824,-0.561761463260547,37.0666236877441,0.137941151857376,288.250366210938,2.12146496772766,1482,4063.57763671875,20.3841972351074,2,"2010",2021,"1"
"133",29.9981160185105,-0.499508214089453,46.211742401123,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"134",29.9983855130957,-0.499508214089453,52.8983535766602,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"135",29.9978465239254,-0.499777708674609,68.7258224487305,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"136",29.9981160185105,-0.499777708674609,66.7942504882812,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"137",29.9983855130957,-0.499777708674609,72.5589599609375,0.116666622459888,278.430450439453,9.34867954254151,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"138",29.9986550076809,-0.499777708674609,68.7255783081055,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"139",29.9978465239254,-0.500047203259766,73.221305847168,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"140",29.9981160185105,-0.500047203259766,75.0081405639648,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"141",29.9983855130957,-0.500047203259766,76.3667297363281,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"142",29.9986550076809,-0.500047203259766,72.691780090332,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"143",29.9981160185105,-0.500316697844922,71.5135269165039,0.116666622459888,278.430450439453,9.3486795425415,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"144",29.9983855130957,-0.500316697844922,78.5064697265625,0.116666622459888,278.430450439453,9.34867954254151,1364,3785.82470703125,21.4099960327148,9,"2012",2021,"1"
"145",29.985180278423,-0.578470127540234,103.069892883301,0.143855571746826,284.449035644531,0.851040959358215,1473,4068.15234375,20.2760543823242,106,"2010",2021,"1"
"146",29.9854497730082,-0.578470127540234,111.402740478516,0.143855571746826,284.449035644531,0.851040959358215,1473,4068.15234375,20.2760543823242,106,"2010",2021,"1"
"147",29.9838328054973,-0.468516336796484,108.039680480957,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"148",29.9843717946676,-0.468516336796484,109.174545288086,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"149",29.9846412892527,-0.468516336796484,88.6234130859375,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"150",29.983293816327,-0.468785831381641,105.544578552246,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"151",29.9835633109121,-0.468785831381641,112.023063659668,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"152",29.9838328054973,-0.468785831381641,117.746940612793,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"153",29.9841023000824,-0.468785831381641,113.340431213379,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"154",29.9843717946676,-0.468785831381641,110.864318847656,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"155",29.983293816327,-0.469055325966797,114.122352600098,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"156",29.9835633109121,-0.469055325966797,111.00732421875,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"157",29.9838328054973,-0.469055325966797,120.257392883301,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"158",29.9841023000824,-0.469055325966797,125.715431213379,0.124999947845936,255.589126586914,2.05719065666199,1110,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"159",29.9830243217418,-0.469324820551953,111.101715087891,0.124999947845936,256.889776477373,1.77520547178396,1119.45313502987,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"160",29.983293816327,-0.469324820551953,117.834579467773,0.124999947845936,256.889776477373,1.77520547178396,1119.45313502987,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"161",29.9835633109121,-0.469324820551953,111.891021728516,0.124999947845936,256.889776477373,1.77520547178396,1119.45313502987,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"162",29.9838328054973,-0.469324820551953,121.173492431641,0.124999947845936,256.889776477373,1.77520547178396,1119.45313502987,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"163",29.9830243217418,-0.469594315137109,94.2610473632812,0.124999947845936,258.340911865234,1.46059453487396,1130,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"164",29.983293816327,-0.469594315137109,91.0766677856445,0.124999947845936,258.340911865234,1.46059453487396,1130,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"165",29.9835633109121,-0.469594315137109,100.942687988281,0.124999947845936,258.340911865234,1.46059453487396,1130,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
"166",29.983293816327,-0.469863809722266,71.6031036376953,0.124999947845936,258.340911865234,1.46059453487396,1130,3597.22192382812,21.8671169281006,45,"2010",2021,"1"
